,unit,sex,age,region,year,value
268200,YR,M,Y63,EEA30_2007,2003,17.3
268256,YR,M,Y64,EEA30_2007,2003,16.6
268312,YR,M,Y65,EEA30_2007,2003,15.9
268368,YR,M,Y66,EEA30_2007,2003,15.2
268424,YR,M,Y67,EEA30_2007,2003,14.5
268480,YR,M,Y68,EEA30_2007,2003,13.8
268536,YR,M,Y69,EEA30_2007,2003,13.2
268592,YR,M,Y7,EEA30_2007,2003,68.2
268648,YR,M,Y70,EEA30_2007,2003,12.5
268704,YR,M,Y71,EEA30_2007,2003,11.9
268760,YR,M,Y72,EEA30_2007,2003,11.3
268816,YR,M,Y73,EEA30_2007,2003,10.7
268872,YR,M,Y74,EEA30_2007,2003,10.1
268928,YR,M,Y75,EEA30_2007,2003,9.6
268984,YR,M,Y76,EEA30_2007,2003,9.0
269040,YR,M,Y77,EEA30_2007,2003,8.5
269096,YR,M,Y78,EEA30_2007,2003,8.0
269152,YR,M,Y79,EEA30_2007,2003,7.5
269208,YR,M,Y8,EEA30_2007,2003,67.2
269264,YR,M,Y80,EEA30_2007,2003,7.1
269320,YR,M,Y81,EEA30_2007,2003,6.6
269376,YR,M,Y82,EEA30_2007,2003,6.2
269432,YR,M,Y83,EEA30_2007,2003,5.8
269488,YR,M,Y84,EEA30_2007,2003,5.5
269544,YR,M,Y9,EEA30_2007,2003,66.2
269600,YR,M,Y_GE85,EEA30_2007,2003,5.1
269656,YR,M,Y_LT1,EEA30_2007,2003,74.7
269712,YR,T,Y1,EEA30_2007,2003,77.2
269768,YR,T,Y10,EEA30_2007,2003,68.3
269824,YR,T,Y11,EEA30_2007,2003,67.3
269880,YR,T,Y12,EEA30_2007,2003,66.4
269936,YR,T,Y13,EEA30_2007,2003,65.4
269992,YR,T,Y14,EEA30_2007,2003,64.4
270048,YR,T,Y15,EEA30_2007,2003,63.4
270104,YR,T,Y16,EEA30_2007,2003,62.4
270160,YR,T,Y17,EEA30_2007,2003,61.4
270216,YR,T,Y18,EEA30_2007,2003,60.4
270272,YR,T,Y19,EEA30_2007,2003,59.5
270328,YR,T,Y2,EEA30_2007,2003,76.2
270384,YR,T,Y20,EEA30_2007,2003,58.5
270440,YR,T,Y21,EEA30_2007,2003,57.5
270496,YR,T,Y22,EEA30_2007,2003,56.6
270552,YR,T,Y23,EEA30_2007,2003,55.6
270608,YR,T,Y24,EEA30_2007,2003,54.6
270664,YR,T,Y25,EEA30_2007,2003,53.7
270720,YR,T,Y26,EEA30_2007,2003,52.7
270776,YR,T,Y27,EEA30_2007,2003,51.7
270832,YR,T,Y28,EEA30_2007,2003,50.8
270888,YR,T,Y29,EEA30_2007,2003,49.8
270944,YR,T,Y3,EEA30_2007,2003,75.3
271000,YR,T,Y30,EEA30_2007,2003,48.8
271056,YR,T,Y31,EEA30_2007,2003,47.9
271112,YR,T,Y32,EEA30_2007,2003,46.9
271168,YR,T,Y33,EEA30_2007,2003,46.0
271224,YR,T,Y34,EEA30_2007,2003,45.0
271280,YR,T,Y35,EEA30_2007,2003,44.0
271336,YR,T,Y36,EEA30_2007,2003,43.1
271392,YR,T,Y37,EEA30_2007,2003,42.1
271448,YR,T,Y38,EEA30_2007,2003,41.2
271504,YR,T,Y39,EEA30_2007,2003,40.2
271560,YR,T,Y4,EEA30_2007,2003,74.3
271616,YR,T,Y40,EEA30_2007,2003,39.3
271672,YR,T,Y41,EEA30_2007,2003,38.3
271728,YR,T,Y42,EEA30_2007,2003,37.4
271784,YR,T,Y43,EEA30_2007,2003,36.5
271840,YR,T,Y44,EEA30_2007,2003,35.6
271896,YR,T,Y45,EEA30_2007,2003,34.6
271952,YR,T,Y46,EEA30_2007,2003,33.7
272008,YR,T,Y47,EEA30_2007,2003,32.8
272064,YR,T,Y48,EEA30_2007,2003,31.9
272120,YR,T,Y49,EEA30_2007,2003,31.1
272176,YR,T,Y5,EEA30_2007,2003,73.3
272232,YR,T,Y50,EEA30_2007,2003,30.2
272288,YR,T,Y51,EEA30_2007,2003,29.3
272344,YR,T,Y52,EEA30_2007,2003,28.4
272400,YR,T,Y53,EEA30_2007,2003,27.6
272456,YR,T,Y54,EEA30_2007,2003,26.7
272512,YR,T,Y55,EEA30_2007,2003,25.9
272568,YR,T,Y56,EEA30_2007,2003,25.0
272624,YR,T,Y57,EEA30_2007,2003,24.2
272680,YR,T,Y58,EEA30_2007,2003,23.4
272736,YR,T,Y59,EEA30_2007,2003,22.5
272792,YR,T,Y6,EEA30_2007,2003,72.3
272848,YR,T,Y60,EEA30_2007,2003,21.7
272904,YR,T,Y61,EEA30_2007,2003,20.9
272960,YR,T,Y62,EEA30_2007,2003,20.1
273016,YR,T,Y63,EEA30_2007,2003,19.3
273072,YR,T,Y64,EEA30_2007,2003,18.6
273128,YR,T,Y65,EEA30_2007,2003,17.8
273184,YR,T,Y66,EEA30_2007,2003,17.0
273240,YR,T,Y67,EEA30_2007,2003,16.3
273296,YR,T,Y68,EEA30_2007,2003,15.6
273352,YR,T,Y69,EEA30_2007,2003,14.8
273408,YR,T,Y7,EEA30_2007,2003,71.3
273464,YR,T,Y70,EEA30_2007,2003,14.1
273520,YR,T,Y71,EEA30_2007,2003,13.4
273576,YR,T,Y72,EEA30_2007,2003,12.8
273632,YR,T,Y73,EEA30_2007,2003,12.1
273688,YR,T,Y74,EEA30_2007,2003,11.5
273744,YR,T,Y75,EEA30_2007,2003,10.8
273800,YR,T,Y76,EEA30_2007,2003,10.2
273856,YR,T,Y77,EEA30_2007,2003,9.6
273912,YR,T,Y78,EEA30_2007,2003,9.1
273968,YR,T,Y79,EEA30_2007,2003,8.5
274024,YR,T,Y8,EEA30_2007,2003,70.3
274080,YR,T,Y80,EEA30_2007,2003,8.0
274136,YR,T,Y81,EEA30_2007,2003,7.5
274192,YR,T,Y82,EEA30_2007,2003,7.0
274248,YR,T,Y83,EEA30_2007,2003,6.5
274304,YR,T,Y84,EEA30_2007,2003,6.1
274360,YR,T,Y9,EEA30_2007,2003,69.3
274416,YR,T,Y_GE85,EEA30_2007,2003,5.6
274472,YR,T,Y_LT1,EEA30_2007,2003,77.8
274528,YR,F,Y1,EEA30_2007,2002,80.3
274584,YR,F,Y10,EEA30_2007,2002,71.4
274640,YR,F,Y11,EEA30_2007,2002,70.4
274696,YR,F,Y12,EEA30_2007,2002,69.4
274752,YR,F,Y13,EEA30_2007,2002,68.4
274808,YR,F,Y14,EEA30_2007,2002,67.5
274864,YR,F,Y15,EEA30_2007,2002,66.5
274920,YR,F,Y16,EEA30_2007,2002,65.5
274976,YR,F,Y17,EEA30_2007,2002,64.5
275032,YR,F,Y18,EEA30_2007,2002,63.5
275088,YR,F,Y19,EEA30_2007,2002,62.5
275144,YR,F,Y2,EEA30_2007,2002,79.3
275200,YR,F,Y20,EEA30_2007,2002,61.5
275256,YR,F,Y21,EEA30_2007,2002,60.6
275312,YR,F,Y22,EEA30_2007,2002,59.6
275368,YR,F,Y23,EEA30_2007,2002,58.6
275424,YR,F,Y24,EEA30_2007,2002,57.6
275480,YR,F,Y25,EEA30_2007,2002,56.6
275536,YR,F,Y26,EEA30_2007,2002,55.7
275592,YR,F,Y27,EEA30_2007,2002,54.7
275648,YR,F,Y28,EEA30_2007,2002,53.7
275704,YR,F,Y29,EEA30_2007,2002,52.7
275760,YR,F,Y3,EEA30_2007,2002,78.3
275816,YR,F,Y30,EEA30_2007,2002,51.7
275872,YR,F,Y31,EEA30_2007,2002,50.7
275928,YR,F,Y32,EEA30_2007,2002,49.8
275984,YR,F,Y33,EEA30_2007,2002,48.8
276040,YR,F,Y34,EEA30_2007,2002,47.8
276096,YR,F,Y35,EEA30_2007,2002,46.8
276152,YR,F,Y36,EEA30_2007,2002,45.9
276208,YR,F,Y37,EEA30_2007,2002,44.9
276264,YR,F,Y38,EEA30_2007,2002,43.9
276320,YR,F,Y39,EEA30_2007,2002,43.0
276376,YR,F,Y4,EEA30_2007,2002,77.4
276432,YR,F,Y40,EEA30_2007,2002,42.0
276488,YR,F,Y41,EEA30_2007,2002,41.1
276544,YR,F,Y42,EEA30_2007,2002,40.1
276600,YR,F,Y43,EEA30_2007,2002,39.1
276656,YR,F,Y44,EEA30_2007,2002,38.2
276712,YR,F,Y45,EEA30_2007,2002,37.3
276768,YR,F,Y46,EEA30_2007,2002,36.3
276824,YR,F,Y47,EEA30_2007,2002,35.4
276880,YR,F,Y48,EEA30_2007,2002,34.5
276936,YR,F,Y49,EEA30_2007,2002,33.6
276992,YR,F,Y5,EEA30_2007,2002,76.4
277048,YR,F,Y50,EEA30_2007,2002,32.6
277104,YR,F,Y51,EEA30_2007,2002,31.7
277160,YR,F,Y52,EEA30_2007,2002,30.8
277216,YR,F,Y53,EEA30_2007,2002,29.9
277272,YR,F,Y54,EEA30_2007,2002,29.0
277328,YR,F,Y55,EEA30_2007,2002,28.1
277384,YR,F,Y56,EEA30_2007,2002,27.2
277440,YR,F,Y57,EEA30_2007,2002,26.4
277496,YR,F,Y58,EEA30_2007,2002,25.5
277552,YR,F,Y59,EEA30_2007,2002,24.6
277608,YR,F,Y6,EEA30_2007,2002,75.4
277664,YR,F,Y60,EEA30_2007,2002,23.7
277720,YR,F,Y61,EEA30_2007,2002,22.9
277776,YR,F,Y62,EEA30_2007,2002,22.0
277832,YR,F,Y63,EEA30_2007,2002,21.2
277888,YR,F,Y64,EEA30_2007,2002,20.3
277944,YR,F,Y65,EEA30_2007,2002,19.5
278000,YR,F,Y66,EEA30_2007,2002,18.7
278056,YR,F,Y67,EEA30_2007,2002,17.9
278112,YR,F,Y68,EEA30_2007,2002,17.1
278168,YR,F,Y69,EEA30_2007,2002,16.3
278224,YR,F,Y7,EEA30_2007,2002,74.4
278280,YR,F,Y70,EEA30_2007,2002,15.5
278336,YR,F,Y71,EEA30_2007,2002,14.7
278392,YR,F,Y72,EEA30_2007,2002,14.0
278448,YR,F,Y73,EEA30_2007,2002,13.3
278504,YR,F,Y74,EEA30_2007,2002,12.5
278560,YR,F,Y75,EEA30_2007,2002,11.8
278616,YR,F,Y76,EEA30_2007,2002,11.2
278672,YR,F,Y77,EEA30_2007,2002,10.5
278728,YR,F,Y78,EEA30_2007,2002,9.9
278784,YR,F,Y79,EEA30_2007,2002,9.3
278840,YR,F,Y8,EEA30_2007,2002,73.4
278896,YR,F,Y80,EEA30_2007,2002,8.7
278952,YR,F,Y81,EEA30_2007,2002,8.1
279008,YR,F,Y82,EEA30_2007,2002,7.6
279064,YR,F,Y83,EEA30_2007,2002,7.1
279120,YR,F,Y84,EEA30_2007,2002,6.6
279176,YR,F,Y9,EEA30_2007,2002,72.4
279232,YR,F,Y_GE85,EEA30_2007,2002,6.1
279288,YR,F,Y_LT1,EEA30_2007,2002,80.9
279344,YR,M,Y1,EEA30_2007,2002,74.0
279400,YR,M,Y10,EEA30_2007,2002,65.1
279456,YR,M,Y11,EEA30_2007,2002,64.1
279512,YR,M,Y12,EEA30_2007,2002,63.1
279568,YR,M,Y13,EEA30_2007,2002,62.2
279624,YR,M,Y14,EEA30_2007,2002,61.2
279680,YR,M,Y15,EEA30_2007,2002,60.2
279736,YR,M,Y16,EEA30_2007,2002,59.2
279792,YR,M,Y17,EEA30_2007,2002,58.2
279848,YR,M,Y18,EEA30_2007,2002,57.3
279904,YR,M,Y19,EEA30_2007,2002,56.3
279960,YR,M,Y2,EEA30_2007,2002,73.0
280016,YR,M,Y20,EEA30_2007,2002,55.4
280072,YR,M,Y21,EEA30_2007,2002,54.4
280128,YR,M,Y22,EEA30_2007,2002,53.5
280184,YR,M,Y23,EEA30_2007,2002,52.5
280240,YR,M,Y24,EEA30_2007,2002,51.6
280296,YR,M,Y25,EEA30_2007,2002,50.6
280352,YR,M,Y26,EEA30_2007,2002,49.7
280408,YR,M,Y27,EEA30_2007,2002,48.7
280464,YR,M,Y28,EEA30_2007,2002,47.8
280520,YR,M,Y29,EEA30_2007,2002,46.8
280576,YR,M,Y3,EEA30_2007,2002,72.0
280632,YR,M,Y30,EEA30_2007,2002,45.9
280688,YR,M,Y31,EEA30_2007,2002,44.9
280744,YR,M,Y32,EEA30_2007,2002,44.0
280800,YR,M,Y33,EEA30_2007,2002,43.0
280856,YR,M,Y34,EEA30_2007,2002,42.1
280912,YR,M,Y35,EEA30_2007,2002,41.1
280968,YR,M,Y36,EEA30_2007,2002,40.2
281024,YR,M,Y37,EEA30_2007,2002,39.2
281080,YR,M,Y38,EEA30_2007,2002,38.3
281136,YR,M,Y39,EEA30_2007,2002,37.4
281192,YR,M,Y4,EEA30_2007,2002,71.1
281248,YR,M,Y40,EEA30_2007,2002,36.4
281304,YR,M,Y41,EEA30_2007,2002,35.5
281360,YR,M,Y42,EEA30_2007,2002,34.6
281416,YR,M,Y43,EEA30_2007,2002,33.7
281472,YR,M,Y44,EEA30_2007,2002,32.8
281528,YR,M,Y45,EEA30_2007,2002,31.9
281584,YR,M,Y46,EEA30_2007,2002,31.0
281640,YR,M,Y47,EEA30_2007,2002,30.2
281696,YR,M,Y48,EEA30_2007,2002,29.3
281752,YR,M,Y49,EEA30_2007,2002,28.4
281808,YR,M,Y5,EEA30_2007,2002,70.1
281864,YR,M,Y50,EEA30_2007,2002,27.6
281920,YR,M,Y51,EEA30_2007,2002,26.7
281976,YR,M,Y52,EEA30_2007,2002,25.9
282032,YR,M,Y53,EEA30_2007,2002,25.1
282088,YR,M,Y54,EEA30_2007,2002,24.3
282144,YR,M,Y55,EEA30_2007,2002,23.5
282200,YR,M,Y56,EEA30_2007,2002,22.7
282256,YR,M,Y57,EEA30_2007,2002,21.9
282312,YR,M,Y58,EEA30_2007,2002,21.1
282368,YR,M,Y59,EEA30_2007,2002,20.3
282424,YR,M,Y6,EEA30_2007,2002,69.1
282480,YR,M,Y60,EEA30_2007,2002,19.5
282536,YR,M,Y61,EEA30_2007,2002,18.8
282592,YR,M,Y62,EEA30_2007,2002,18.0
282648,YR,M,Y63,EEA30_2007,2002,17.3
282704,YR,M,Y64,EEA30_2007,2002,16.6
282760,YR,M,Y65,EEA30_2007,2002,15.9
282816,YR,M,Y66,EEA30_2007,2002,15.2
282872,YR,M,Y67,EEA30_2007,2002,14.5
282928,YR,M,Y68,EEA30_2007,2002,13.8
282984,YR,M,Y69,EEA30_2007,2002,13.2
283040,YR,M,Y7,EEA30_2007,2002,68.1
283096,YR,M,Y70,EEA30_2007,2002,12.5
283152,YR,M,Y71,EEA30_2007,2002,11.9
283208,YR,M,Y72,EEA30_2007,2002,11.3
283264,YR,M,Y73,EEA30_2007,2002,10.7
283320,YR,M,Y74,EEA30_2007,2002,10.2
283376,YR,M,Y75,EEA30_2007,2002,9.6
283432,YR,M,Y76,EEA30_2007,2002,9.1
283488,YR,M,Y77,EEA30_2007,2002,8.6
283544,YR,M,Y78,EEA30_2007,2002,8.1
283600,YR,M,Y79,EEA30_2007,2002,7.6
283656,YR,M,Y8,EEA30_2007,2002,67.1
283712,YR,M,Y80,EEA30_2007,2002,7.2
283768,YR,M,Y81,EEA30_2007,2002,6.7
283824,YR,M,Y82,EEA30_2007,2002,6.3
283880,YR,M,Y83,EEA30_2007,2002,6.0
283936,YR,M,Y84,EEA30_2007,2002,5.6
283992,YR,M,Y9,EEA30_2007,2002,66.1
284048,YR,M,Y_GE85,EEA30_2007,2002,5.2
284104,YR,M,Y_LT1,EEA30_2007,2002,74.5
284160,YR,T,Y1,EEA30_2007,2002,77.2
284216,YR,T,Y10,EEA30_2007,2002,68.3
284272,YR,T,Y11,EEA30_2007,2002,67.3
284328,YR,T,Y12,EEA30_2007,2002,66.3
284384,YR,T,Y13,EEA30_2007,2002,65.3
284440,YR,T,Y14,EEA30_2007,2002,64.4
284496,YR,T,Y15,EEA30_2007,2002,63.4
284552,YR,T,Y16,EEA30_2007,2002,62.4
284608,YR,T,Y17,EEA30_2007,2002,61.4
284664,YR,T,Y18,EEA30_2007,2002,60.4
284720,YR,T,Y19,EEA30_2007,2002,59.5
284776,YR,T,Y2,EEA30_2007,2002,76.2
284832,YR,T,Y20,EEA30_2007,2002,58.5
284888,YR,T,Y21,EEA30_2007,2002,57.5
284944,YR,T,Y22,EEA30_2007,2002,56.6
285000,YR,T,Y23,EEA30_2007,2002,55.6
285056,YR,T,Y24,EEA30_2007,2002,54.6
285112,YR,T,Y25,EEA30_2007,2002,53.7
285168,YR,T,Y26,EEA30_2007,2002,52.7
285224,YR,T,Y27,EEA30_2007,2002,51.7
285280,YR,T,Y28,EEA30_2007,2002,50.8
285336,YR,T,Y29,EEA30_2007,2002,49.8
285392,YR,T,Y3,EEA30_2007,2002,75.2
285448,YR,T,Y30,EEA30_2007,2002,48.9
285504,YR,T,Y31,EEA30_2007,2002,47.9
285560,YR,T,Y32,EEA30_2007,2002,46.9
285616,YR,T,Y33,EEA30_2007,2002,46.0
285672,YR,T,Y34,EEA30_2007,2002,45.0
285728,YR,T,Y35,EEA30_2007,2002,44.0
285784,YR,T,Y36,EEA30_2007,2002,43.1
285840,YR,T,Y37,EEA30_2007,2002,42.1
285896,YR,T,Y38,EEA30_2007,2002,41.2
285952,YR,T,Y39,EEA30_2007,2002,40.2
286008,YR,T,Y4,EEA30_2007,2002,74.3
286064,YR,T,Y40,EEA30_2007,2002,39.3
286120,YR,T,Y41,EEA30_2007,2002,38.4
286176,YR,T,Y42,EEA30_2007,2002,37.4
286232,YR,T,Y43,EEA30_2007,2002,36.5
286288,YR,T,Y44,EEA30_2007,2002,35.6
286344,YR,T,Y45,EEA30_2007,2002,34.7
286400,YR,T,Y46,EEA30_2007,2002,33.8
286456,YR,T,Y47,EEA30_2007,2002,32.9
286512,YR,T,Y48,EEA30_2007,2002,32.0
286568,YR,T,Y49,EEA30_2007,2002,31.1
286624,YR,T,Y5,EEA30_2007,2002,73.3
286680,YR,T,Y50,EEA30_2007,2002,30.2
286736,YR,T,Y51,EEA30_2007,2002,29.3
286792,YR,T,Y52,EEA30_2007,2002,28.5
286848,YR,T,Y53,EEA30_2007,2002,27.6
286904,YR,T,Y54,EEA30_2007,2002,26.8
286960,YR,T,Y55,EEA30_2007,2002,25.9
287016,YR,T,Y56,EEA30_2007,2002,25.1
287072,YR,T,Y57,EEA30_2007,2002,24.2
287128,YR,T,Y58,EEA30_2007,2002,23.4
287184,YR,T,Y59,EEA30_2007,2002,22.6
287240,YR,T,Y6,EEA30_2007,2002,72.3
287296,YR,T,Y60,EEA30_2007,2002,21.8
287352,YR,T,Y61,EEA30_2007,2002,21.0
287408,YR,T,Y62,EEA30_2007,2002,20.2
287464,YR,T,Y63,EEA30_2007,2002,19.4
287520,YR,T,Y64,EEA30_2007,2002,18.6
287576,YR,T,Y65,EEA30_2007,2002,17.9
287632,YR,T,Y66,EEA30_2007,2002,17.1
287688,YR,T,Y67,EEA30_2007,2002,16.4
287744,YR,T,Y68,EEA30_2007,2002,15.7
287800,YR,T,Y69,EEA30_2007,2002,14.9
287856,YR,T,Y7,EEA30_2007,2002,71.3
287912,YR,T,Y70,EEA30_2007,2002,14.2
287968,YR,T,Y71,EEA30_2007,2002,13.5
288024,YR,T,Y72,EEA30_2007,2002,12.9
288080,YR,T,Y73,EEA30_2007,2002,12.2
288136,YR,T,Y74,EEA30_2007,2002,11.6
288192,YR,T,Y75,EEA30_2007,2002,11.0
288248,YR,T,Y76,EEA30_2007,2002,10.4
288304,YR,T,Y77,EEA30_2007,2002,9.8
288360,YR,T,Y78,EEA30_2007,2002,9.2
288416,YR,T,Y79,EEA30_2007,2002,8.7
288472,YR,T,Y8,EEA30_2007,2002,70.3
288528,YR,T,Y80,EEA30_2007,2002,8.1
288584,YR,T,Y81,EEA30_2007,2002,7.6
288640,YR,T,Y82,EEA30_2007,2002,7.2
288696,YR,T,Y83,EEA30_2007,2002,6.7
288752,YR,T,Y84,EEA30_2007,2002,6.3
288808,YR,T,Y9,EEA30_2007,2002,69.3
288864,YR,T,Y_GE85,EEA30_2007,2002,5.8
288920,YR,T,Y_LT1,EEA30_2007,2002,77.8
